For Example 243, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0037, 0.0068, 0.2521, 0.4955, 0.3294, 0.0007, 0.2657, 0.1214, 1.0172, 0.0015, 0.4324, 0.6016, 0.0620, 0.0669, 0.0065, 0.0021, 0.0013, 0.0041, 0.0357, 0.0133, 0.0000, 0.0283, 0.1187, 0.0637, 0.0556, 0.0083, 0.0182, 0.0966, 0.4919, 0.2382, 0.0244, 0.0530]
For Example 245, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0016, 0.0061, 0.0143, 1.1295, 0.3594, 0.0003, 0.0576, 0.0001, 0.1077, 0.1622, 0.6999, 0.1413, 0.0000, 0.0006, 0.0331, 0.1142, 0.0447, 0.0127, 0.0866, 0.0851, 0.0048, 0.0035, 0.0203, 0.0000, 0.0100, 0.1073, 0.0018, 0.0086, 0.0000, 0.0109, 0.1207, 0.0251]
For Example 247, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0050, 0.0552, 0.0215, 0.8428, 0.2590, 0.3747, 0.0002, 0.3756, 0.3696, 0.0000, 0.5961, 0.1247, 0.2045, 0.4497, 0.0016, 0.0002, 0.0072, 0.4827, 0.2810, 0.0000, 0.0001, 0.0072, 0.1022, 0.0367, 0.0023, 0.0514, 0.2520, 0.1431, 0.0363, 0.1215, 0.0347, 0.0580]
For Example 248, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0007, 0.0090, 0.0208, 0.5718, 0.1149, 0.0831, 0.9354, 0.0000, 0.7462, 0.3223, 0.0113, 0.3006, 0.1105, 0.0779, 0.1711, 1.1108, 1.5599, 0.4440, 0.0033, 0.2668, 0.0255, 0.0786, 0.1953, 0.5988, 0.0001, 0.0318, 0.0636, 0.0032, 0.0793, 0.1634, 0.5955, 0.9784]
For Example 250, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0011, 0.0144, 0.0848, 0.1283, 0.2844, 0.0250, 0.2587, 0.1703, 0.0012, 0.0461, 0.0101, 0.2414, 0.0120, 0.0417, 0.0122, 0.0000, 0.0121, 0.0378, 0.0020, 0.0080, 0.0014, 0.0375, 0.0025, 0.0432, 0.0521, 0.0421, 0.0821, 0.0041, 0.0334, 0.0015, 0.0042, 0.0010]
For Example 252, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0015, 0.0270, 0.0141, 0.2319, 0.0537, 0.1188, 0.2167, 0.0138, 0.0000, 0.0166, 0.0536, 0.0209, 0.0545, 0.0229, 0.0274, 0.1192, 0.0012, 0.0306, 0.0113, 0.0133, 0.0136, 0.0000, 0.0085, 0.0640, 0.0000, 0.0255, 0.0278, 0.1622, 0.0147, 0.0100, 0.0125, 0.0182]
For Example 253, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0033, 0.0363, 0.0106, 0.1552, 0.0989, 0.0262, 0.4450, 0.2065, 0.0071, 0.0223, 0.0087, 0.0452, 0.0522, 0.0113, 0.1383, 0.0153, 0.0065, 0.0185, 0.0301, 0.0050, 0.0101, 0.0005, 0.0804, 0.2541, 0.2118, 0.0248, 0.0187, 0.0227, 0.0156, 0.0115, 0.0698, 0.0100]
For Example 255, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0004, 0.0056, 0.0005, 0.3075, 0.0338, 0.0000, 0.0000, 0.0296, 0.0001, 0.0046, 0.0068, 0.0391, 0.0736, 0.0302, 0.0195, 0.0969, 0.0000, 0.0052, 0.0044, 0.0355, 0.0116, 0.0722, 0.0058, 0.0053, 0.0018, 0.0325, 0.0000, 0.0000, 0.0044, 0.0174, 0.0000, 0.0060]
For Example 257, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0070, 0.0259, 0.0000, 0.0000, 0.0037, 0.1663, 0.0000, 0.0000, 0.0183, 0.0064, 0.0926, 0.0538, 0.2114, 0.0000, 0.0317, 0.0162, 0.0358, 0.0037, 0.0062, 0.0003, 0.0187, 0.0361, 0.0007, 0.0326, 0.0000, 0.0400, 0.0079, 0.0031, 0.0036, 0.0010, 0.0009, 0.0003]
For Example 258, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0020, 0.0301, 0.0221, 0.2755, 0.0006, 0.0000, 0.0066, 0.2676, 0.5508, 0.0000, 0.0045, 1.3278, 0.8602, 0.0006, 0.0020, 0.0958, 0.1647, 0.3961, 0.0301, 0.0118, 0.0392, 0.0417, 0.0000, 0.0002, 0.0096, 0.0716, 0.0093, 0.0091, 0.0599, 0.0000, 0.0048, 0.0000]
For Example 259, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0135, 0.0373, 0.0165, 0.6476, 0.4472, 0.0004, 0.1210, 0.0000, 0.0082, 0.0451, 0.0366, 0.1647, 0.0058, 0.0394, 0.0000, 0.0248, 0.0353, 0.0405, 0.1735, 0.0001, 0.0327, 0.0138, 0.0186, 0.0166, 0.0074, 0.0000, 0.0024, 0.0481, 0.0022, 0.0118, 0.0046, 0.0023]
For Example 262, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0047, 0.0519, 0.0137, 0.3777, 0.0553, 0.0541, 0.4347, 0.0009, 0.0874, 0.0169, 0.0090, 0.0080, 0.0180, 0.0789, 0.0452, 0.0000, 0.0172, 0.1424, 0.0005, 0.0000, 0.0036, 0.1451, 0.2197, 0.0001, 0.2197, 0.0033, 0.5108, 0.4223, 0.0015, 0.0415, 0.1000, 0.2796]
For Example 263, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0050, 0.0223, 0.0103, 0.4915, 0.0000, 0.2722, 0.0314, 0.0462, 0.2410, 0.5453, 0.0000, 0.0060, 0.0576, 0.0618, 0.0197, 0.0160, 0.0026, 0.0296, 0.0555, 0.0198, 0.0000, 0.0008, 0.0056, 0.0900, 0.1738, 0.0437, 0.0217, 0.0058, 0.0331, 0.0049, 0.0035, 0.0210]
For Example 268, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0014, 0.0111, 0.0078, 0.7789, 1.1590, 0.0785, 0.0000, 0.0213, 0.0419, 0.0974, 0.3533, 0.0011, 0.3617, 0.0458, 0.0387, 0.0334, 0.0000, 0.3815, 0.0353, 0.4861, 0.0006, 0.0047, 0.0146, 0.0000, 0.0126, 0.0324, 0.0000, 0.0090, 0.0022, 0.0129, 0.0003, 0.0001]
For Example 269, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0008, 0.0032, 0.0004, 0.2836, 0.6040, 0.0129, 0.1394, 0.0003, 0.0154, 0.0668, 0.1327, 0.0337, 0.0494, 0.0479, 0.0210, 0.0331, 0.0147, 0.0000, 0.0026, 0.0021, 0.0074, 0.0119, 0.0058, 0.0359, 0.0000, 0.0113, 0.0025, 0.0247, 0.0005, 0.0002, 0.0048, 0.0019]
For Example 272, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0009, 0.0033, 0.0385, 0.0288, 0.0434, 0.0180, 0.0281, 0.1003, 0.2716, 0.0891, 0.4946, 0.0161, 0.0057, 0.0026, 0.0035, 0.0008, 0.0728, 0.0038, 0.0041, 0.0143, 0.0000, 0.0000, 0.0053, 0.0191, 0.0000, 0.0045, 0.0110, 0.0125, 0.0030, 0.0398, 0.0000, 0.0028]
For Example 274, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0056, 0.0077, 0.0056, 0.2585, 0.0277, 0.0145, 0.0046, 0.2036, 0.0007, 0.0369, 0.1174, 0.0000, 0.0777, 0.1005, 0.1106, 0.0000, 0.0056, 0.5649, 0.9509, 2.0030, 0.0114, 0.0001, 0.0165, 0.0015, 0.0089, 0.2861, 0.0209, 0.9155, 0.0000, 0.0317, 0.0969, 0.0013]
For Example 280, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0023, 0.0175, 0.0015, 0.1554, 0.1274, 0.2887, 0.1398, 0.0966, 0.1945, 0.3394, 0.0004, 0.1277, 0.3255, 0.0406, 0.0663, 0.0000, 0.1424, 0.0322, 0.0097, 0.0390, 0.0252, 0.1140, 0.0000, 0.0161, 0.0064, 0.0199, 0.0047, 0.0030, 0.0159, 0.0028, 0.0187, 0.0065]
For Example 281, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0063, 0.0342, 0.0292, 0.1395, 0.1856, 0.3146, 0.0149, 0.0549, 0.2404, 0.4205, 0.0255, 0.1208, 0.0116, 0.0513, 0.0592, 0.0388, 0.0823, 0.0606, 0.0974, 0.0204, 0.0590, 0.0765, 0.0620, 0.0092, 0.3353, 0.0499, 0.0097, 0.0375, 0.1016, 0.0444, 0.0187, 0.0000]
For Example 284, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0044, 0.0171, 0.0016, 0.4836, 0.8691, 0.2288, 0.0000, 0.0225, 0.0031, 0.0674, 0.0160, 0.0000, 0.0047, 0.1061, 0.0680, 0.0224, 0.0479, 0.0224, 0.0176, 0.0325, 0.0642, 0.1568, 0.0836, 0.1231, 0.0299, 0.0000, 0.0106, 0.0002, 0.0015, 0.0010, 0.0385, 0.0252]
For Example 285, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0016, 0.0119, 0.0018, 0.5738, 0.1398, 0.2842, 0.0465, 0.1283, 0.0654, 0.5387, 0.0070, 0.0425, 0.1220, 0.0638, 0.0129, 0.0506, 0.0254, 0.0357, 0.0185, 0.0169, 0.1091, 0.0000, 0.3879, 0.0278, 0.0722, 0.0000, 0.0229, 0.1575, 0.8994, 0.0002, 0.0455, 0.0135]
For Example 287, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0068, 0.0813, 0.0926, 0.9005, 0.4711, 0.1125, 0.0090, 0.1151, 0.3021, 0.0593, 0.0385, 0.2607, 0.0275, 0.2535, 1.2781, 0.6849, 0.0000, 0.0918, 0.0659, 0.2395, 0.0011, 0.0000, 0.0774, 0.2663, 0.0007, 0.6113, 0.1547, 0.0273, 0.0492, 0.3202, 0.0134, 0.0513]
For Example 291, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0010, 0.0079, 0.0000, 0.0000, 0.0250, 0.1397, 0.1473, 0.0674, 0.1513, 0.0250, 0.0376, 0.1151, 0.0000, 0.0337, 0.0168, 0.0402, 0.0457, 0.0275, 0.0085, 0.0003, 0.0197, 0.0661, 0.0000, 0.0133, 0.0121, 0.0000, 0.0001, 0.0081, 0.0006, 0.0000, 0.0077, 0.0007]
For Example 292, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0031, 0.0421, 0.0573, 0.5190, 0.0005, 0.0948, 0.0927, 0.1196, 0.4933, 0.0000, 0.2657, 0.0000, 0.2447, 0.0018, 0.0584, 0.0505, 0.0124, 0.1804, 0.2465, 0.2045, 0.0001, 0.1954, 0.0358, 0.0190, 0.1323, 0.2700, 0.5256, 0.0000, 0.0299, 0.0851, 0.1618, 0.3936]
For Example 294, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0032, 0.0060, 0.0079, 0.0923, 0.1147, 0.0316, 0.1989, 0.1505, 0.0000, 0.1583, 0.9060, 0.1947, 0.0000, 0.1965, 0.2238, 0.0000, 0.0991, 1.5282, 0.3511, 0.8326, 0.0387, 0.0962, 0.0037, 0.1866, 0.0000, 0.0008, 0.3116, 0.1856, 0.0002, 0.0608, 0.0666, 0.1487]
For Example 295, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0011, 0.0114, 0.0501, 0.1637, 0.0002, 0.0000, 0.0067, 0.2138, 0.4049, 0.1845, 0.1073, 0.0595, 0.0796, 0.2408, 0.0000, 0.0233, 0.0000, 0.0000, 0.0072, 0.0986, 0.1612, 0.2182, 0.2955, 0.1603, 0.0293, 0.0066, 0.0093, 0.0027, 0.0037, 0.0237, 0.0040, 0.0145]
For Example 296, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0010, 0.0083, 0.0126, 0.2972, 0.0005, 0.0000, 0.0071, 0.0688, 0.4078, 0.1490, 0.0628, 0.4592, 0.4123, 0.0389, 0.0176, 0.0401, 0.0000, 0.4632, 0.0993, 0.0006, 0.0551, 0.0069, 0.0648, 0.0302, 0.1251, 0.0908, 0.0138, 0.3733, 0.0148, 0.0149, 0.0117, 0.1321]
For Example 298, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0260, 0.0494, 0.9090, 1.5994, 1.2354, 0.0255, 0.0020, 0.7732, 0.0607, 0.0009, 0.0950, 0.1018, 0.2016, 0.1716, 0.0596, 0.5732, 0.0656, 0.0159, 0.0504, 0.0642, 0.0332, 0.0742, 0.0000, 0.0879, 0.8863, 0.9778, 0.0015, 0.0109, 0.0134, 0.0013, 0.0007, 0.0222]
For Example 300, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0014, 0.0084, 0.0000, 0.0000, 0.0019, 0.0787, 0.0000, 0.0671, 0.0198, 0.0196, 0.0144, 0.0590, 0.0090, 0.0099, 0.0122, 0.0000, 0.0618, 0.0664, 0.0003, 0.0119, 0.0411, 0.0061, 0.0060, 0.0107, 0.0063, 0.0191, 0.0142, 0.0631, 0.1406, 0.0067, 0.0132, 0.0020]
For Example 301, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0435, 0.0960, 0.0000, 0.0000, 0.0782, 0.9069, 0.0707, 0.0946, 0.1837, 1.0318, 0.3633, 0.0210, 0.0988, 0.1134, 0.1971, 0.0001, 0.1512, 0.2389, 0.3535, 0.1990, 0.1799, 0.0367, 0.4044, 0.2977, 0.0304, 0.0707, 0.0000, 0.0172, 0.0010, 0.0180, 0.0019, 0.0015]
For Example 303, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0032, 0.0063, 0.0000, 0.0000, 0.0010, 0.3365, 0.0333, 0.0374, 0.0143, 0.4091, 0.0000, 0.0060, 0.0539, 0.0438, 0.0738, 0.0000, 0.0239, 0.0424, 0.0009, 0.0008, 0.0319, 0.0036, 0.0086, 0.2788, 0.0305, 0.0001, 0.0111, 0.0273, 0.1108, 0.4251, 0.0208, 0.0255]
For Example 305, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0004, 0.0024, 0.0063, 0.2006, 0.1368, 0.0266, 0.0036, 0.3989, 0.0107, 0.0234, 0.0337, 0.0022, 0.5915, 0.2919, 0.0355, 0.1678, 0.2056, 0.0007, 0.1301, 0.0229, 0.0078, 0.0193, 0.0065, 0.0851, 0.0000, 0.0228, 0.0345, 0.0048, 0.0013, 0.0029, 0.0131, 0.0005]
For Example 306, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0051, 0.0230, 0.1434, 0.0534, 0.4671, 0.0219, 0.0000, 0.0007, 1.0988, 0.6785, 0.0315, 0.1485, 0.1536, 1.3229, 0.5941, 0.0605, 0.2383, 0.0315, 0.0302, 0.3269, 0.0260, 0.0464, 0.1521, 0.0000, 0.0013, 0.0266, 0.1730, 0.9535, 0.0000, 0.0904, 0.0059, 0.0035]
For Example 307, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0066, 0.0201, 0.0025, 0.3581, 0.5164, 0.0000, 0.0237, 0.0293, 0.0663, 0.2481, 0.0670, 0.0876, 0.0022, 0.1192, 0.0186, 0.1835, 0.2417, 0.0667, 0.1191, 0.0214, 0.0114, 0.0599, 0.0002, 0.0011, 0.0215, 0.0200, 0.0258, 0.0987, 0.0328, 0.0050, 0.0045, 0.0465]
For Example 309, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0214, 0.0559, 0.0000, 0.0000, 0.0091, 0.2068, 0.0256, 0.0416, 0.0825, 0.0000, 0.9522, 0.0842, 0.1795, 0.0896, 0.0304, 0.1436, 0.1255, 0.0000, 0.0225, 0.0863, 0.0097, 0.0469, 0.3091, 0.0574, 0.0221, 0.0018, 0.0071, 0.0068, 0.0136, 0.0340, 0.0550, 0.0000]
For Example 314, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0017, 0.0212, 0.0308, 0.2824, 0.0003, 0.0000, 0.0052, 0.0959, 0.3710, 0.0020, 0.0634, 0.1346, 0.1232, 0.1498, 0.0926, 0.1541, 0.0480, 0.3456, 0.0634, 0.0001, 0.0478, 0.1485, 0.0601, 0.0577, 0.2511, 0.0117, 0.0097, 0.0588, 0.0510, 0.0878, 0.0000, 0.0746]
For Example 315, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0003, 0.0016, 0.0002, 0.3755, 1.1269, 0.0952, 0.8840, 0.0081, 0.0012, 0.0000, 0.0010, 0.0016, 0.0217, 0.0073, 0.0006, 0.0085, 0.0023, 0.0061, 0.0047, 0.0191, 0.0080, 0.0019, 0.0154, 0.0048, 0.0092, 0.0238, 0.0062, 0.0114, 0.0087, 0.0000, 0.0004, 0.0000]
For Example 317, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0018, 0.0132, 0.0151, 0.1413, 0.0002, 0.0000, 0.0039, 0.0743, 0.2604, 0.0001, 0.0401, 0.0630, 0.2735, 0.2389, 0.1745, 0.0168, 0.0487, 0.0000, 0.2742, 0.0604, 0.0067, 0.0045, 0.0421, 0.0148, 0.0591, 0.0000, 0.0242, 0.0104, 0.0192, 0.0006, 0.0009, 0.0049]
For Example 319, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0013, 0.0148, 0.0176, 0.2942, 0.0003, 0.0000, 0.0024, 0.0862, 0.2689, 0.0720, 0.1754, 0.2226, 0.1303, 0.7841, 0.0016, 0.0554, 0.0201, 0.0033, 0.0144, 0.0197, 0.0231, 0.0925, 0.0032, 0.0073, 0.0094, 0.0426, 0.0138, 0.0019, 0.0309, 0.0060, 0.0312, 0.0133]
For Example 320, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0004, 0.0095, 0.0001, 0.1276, 0.1386, 0.0072, 0.0001, 0.0082, 0.0042, 0.0265, 0.0031, 0.0138, 0.0275, 0.0000, 0.3327, 0.0925, 0.6174, 0.0013, 0.0048, 0.0024, 0.0046, 0.0038, 0.0243, 0.0000, 0.0069, 0.0021, 0.0047, 0.0003, 0.0002, 0.0041, 0.0009, 0.0110]
For Example 323, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0105, 0.0224, 0.0054, 0.3069, 0.0039, 0.1262, 0.1501, 0.3085, 0.5769, 0.0700, 0.1503, 0.1169, 0.1094, 0.0111, 0.0623, 0.0935, 0.0374, 0.1851, 0.0002, 0.3813, 0.1220, 0.0186, 0.0400, 0.0107, 0.0018, 0.1003, 0.0082, 0.0109, 0.0365, 0.0000, 0.0041, 0.0004]
For Example 326, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0051, 0.0258, 0.0871, 0.2471, 0.1518, 0.0788, 0.0889, 0.0003, 0.0487, 0.0099, 0.0415, 0.0661, 0.1014, 0.1559, 0.4329, 0.0897, 0.0568, 0.0073, 0.0485, 0.0953, 0.0059, 0.0541, 0.1328, 0.0000, 0.0378, 0.0293, 0.0340, 0.0025, 0.0044, 0.0188, 0.0053, 0.0157]
For Example 328, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0039, 0.0296, 0.0082, 0.4391, 0.1121, 0.0344, 0.2107, 0.0001, 0.1270, 0.0376, 0.0307, 0.0273, 0.0443, 0.1094, 0.0322, 0.0142, 0.0076, 0.0048, 0.0074, 0.0126, 0.0076, 0.0000, 0.0208, 0.0562, 0.0071, 0.0159, 0.0000, 0.0026, 0.0000, 0.0057, 0.0439, 0.0000]
For Example 330, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0035, 0.0139, 0.0005, 0.2328, 0.4821, 0.0927, 0.0009, 0.0291, 0.0324, 0.4868, 0.1413, 0.0040, 0.0543, 0.0059, 0.0398, 0.0227, 0.1688, 0.0559, 0.0228, 0.0491, 0.0368, 0.0900, 0.0000, 0.5611, 0.2240, 0.0391, 0.0572, 0.0356, 0.0130, 0.0011, 0.0909, 0.0384]
For Example 333, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0023, 0.0094, 0.0080, 0.3655, 0.0003, 0.0000, 0.0035, 0.0293, 0.8295, 0.1648, 0.0585, 0.3601, 0.5094, 0.0657, 0.0187, 0.1062, 0.0206, 0.1871, 0.1937, 0.0000, 0.0001, 0.0113, 0.0417, 0.0327, 0.0447, 0.2809, 0.0313, 0.2239, 0.0185, 0.0084, 0.0221, 0.0146]
For Example 335, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0065, 0.0131, 0.0005, 0.2574, 0.1226, 0.1286, 0.1900, 0.2097, 0.1089, 0.4144, 0.2261, 0.0632, 0.0682, 0.1483, 0.0115, 0.0045, 0.0379, 0.0182, 0.0219, 0.0513, 0.0146, 0.0006, 0.0043, 0.0097, 0.0302, 0.0001, 0.0000, 0.0008, 0.0199, 0.0000, 0.0000, 0.0000]
For Example 336, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0084, 0.0255, 0.0120, 0.0954, 0.3001, 0.0075, 0.1125, 0.1242, 0.1272, 0.0286, 0.0154, 0.0279, 0.0125, 0.0412, 0.0264, 0.0246, 0.0631, 0.0000, 0.0243, 0.0100, 0.0382, 0.0005, 0.0009, 0.0001, 0.0331, 0.0025, 0.0148, 0.0000, 0.0010, 0.0005, 0.0001, 0.0002]
For Example 337, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0028, 0.0210, 0.0149, 0.1556, 0.0783, 0.0404, 0.2145, 0.1354, 0.3080, 0.0516, 0.0519, 0.1341, 0.0488, 0.0127, 0.0054, 0.0586, 0.1370, 0.0219, 0.0032, 0.0022, 0.0471, 0.0474, 0.0567, 0.0650, 0.1218, 0.2907, 0.0001, 0.0575, 0.0020, 0.0466, 0.0124, 0.0275]
For Example 338, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0029, 0.1038, 0.5322, 0.8965, 0.0000, 0.3943, 0.0279, 0.4145, 0.9812, 0.2190, 0.0000, 0.5794, 0.4177, 0.0045, 0.0850, 0.0764, 0.5109, 0.3020, 0.0551, 0.1536, 0.0470, 0.0019, 0.0820, 0.0109, 0.1246, 0.0000, 0.0173, 0.0636, 0.0571, 0.1161, 0.1686, 0.0000]
For Example 339, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0050, 0.0281, 0.0157, 0.2074, 0.1062, 0.1784, 0.1241, 0.4212, 0.1884, 0.2618, 0.3509, 0.0614, 0.1467, 0.1566, 0.0681, 0.1597, 0.0982, 0.1349, 0.3064, 0.0001, 0.3767, 1.0218, 0.0038, 0.0683, 0.3691, 0.0370, 0.0219, 0.0046, 0.0010, 0.0160, 0.0000, 0.0164]
For Example 341, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0009, 0.0347, 0.0247, 0.1967, 0.0854, 0.0004, 0.0293, 0.0001, 0.0072, 0.0224, 0.0354, 0.0000, 0.0408, 0.0200, 0.0111, 0.0329, 0.0433, 0.0000, 0.2057, 0.0315, 0.1435, 0.0015, 0.0290, 0.0086, 0.0000, 0.0083, 0.0220, 0.0000, 0.0252, 0.0189, 0.0174, 0.0009]
For Example 342, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0136, 0.0765, 0.0885, 0.4342, 0.0393, 0.0079, 0.1383, 0.0000, 0.1172, 0.0945, 0.3875, 0.0188, 0.0040, 0.0832, 0.1476, 0.0418, 0.0324, 0.0003, 0.0956, 0.1965, 0.0000, 0.1119, 0.0294, 0.2827, 0.0000, 0.0096, 0.0614, 0.1000, 0.0240, 0.0151, 0.0050, 0.1430]
For Example 344, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0006, 0.0040, 0.0004, 0.1891, 0.0418, 0.1400, 0.0057, 0.0017, 0.0490, 0.0000, 0.0091, 0.2107, 0.0000, 0.0123, 0.0074, 0.0688, 0.0000, 0.0032, 0.0095, 0.0017, 0.0065, 0.0015, 0.0276, 0.0001, 0.1451, 0.0865, 0.0008, 0.0229, 0.0716, 0.0028, 0.0064, 0.1248]
For Example 345, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0055, 0.0377, 0.0000, 0.0070, 0.1541, 0.0967, 0.0028, 0.0270, 0.0048, 0.0115, 0.0109, 0.0000, 0.0130, 0.0089, 0.0160, 0.0265, 0.0233, 0.0062, 0.0154, 0.0980, 0.0459, 0.0110, 0.0079, 0.0251, 0.0083, 0.0674, 0.0000, 0.0442, 0.0940, 0.0220, 0.0000, 0.0051]
For Example 346, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0005, 0.0103, 0.0005, 0.2488, 0.1621, 0.0777, 0.0000, 0.0346, 0.0289, 0.0405, 0.2801, 0.1574, 0.0598, 0.7529, 0.0129, 0.0021, 0.0117, 0.0000, 0.0092, 0.0445, 0.0000, 0.0243, 0.0043, 0.0127, 0.0005, 0.0001, 0.0416, 0.0014, 0.0155, 0.0000, 0.1533, 0.0131]
For Example 348, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0015, 0.0129, 0.0000, 0.0000, 0.0970, 0.0847, 0.0002, 0.2947, 0.1130, 0.2021, 0.1668, 0.2789, 0.4809, 0.0000, 0.0003, 0.0801, 0.0929, 0.0002, 0.0308, 0.0732, 0.0097, 0.0583, 0.0040, 0.0692, 0.0007, 0.3020, 0.0001, 0.2486, 0.0044, 0.0147, 0.0031, 0.0005]
For Example 350, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0047, 0.0159, 0.6480, 0.4602, 0.1620, 0.1324, 0.3911, 0.1220, 0.1039, 0.0576, 1.2779, 0.1926, 0.1627, 0.3620, 0.3359, 1.6612, 0.0627, 0.0372, 0.0130, 0.0435, 0.1048, 0.0000, 0.0172, 0.0418, 0.0000, 0.0148, 0.0002, 0.0177, 0.0000, 0.0138, 0.0338, 0.0072]
For Example 352, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0042, 0.0173, 0.0832, 0.1148, 0.0002, 0.0275, 0.0152, 0.0025, 0.0820, 0.0038, 0.0073, 0.0000, 0.0053, 0.0025, 0.0437, 0.1865, 0.0071, 0.0846, 0.1285, 0.0275, 0.0058, 0.0158, 0.0732, 0.0576, 0.0014, 0.0981, 0.0146, 0.0044, 0.0225, 0.0176, 0.0118, 0.1541]
For Example 355, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0003, 0.0115, 0.0257, 0.0317, 0.0001, 0.3052, 0.0265, 0.0283, 0.0032, 0.0134, 0.0151, 0.0357, 0.0670, 0.1211, 0.0107, 0.0000, 0.2522, 1.3892, 0.5936, 0.0000, 0.0075, 0.0933, 0.3846, 0.0001, 0.0054, 0.0419, 0.0491, 0.0010, 0.0061, 0.0020, 0.0313, 0.0007]
For Example 357, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0012, 0.0079, 0.0677, 0.1354, 0.0003, 0.0000, 0.0032, 0.1659, 0.2942, 0.8774, 0.0344, 0.3904, 0.2830, 0.0103, 0.0120, 0.0745, 0.0000, 0.0549, 0.0413, 0.0042, 0.0203, 0.0526, 0.0119, 0.0709, 0.0000, 0.0060, 0.0033, 0.0084, 0.0014, 0.0017, 0.0027, 0.0011]
For Example 358, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0007, 0.0022, 0.0004, 0.0211, 0.0369, 0.0341, 0.0430, 0.0479, 0.0330, 0.0602, 0.6086, 0.1706, 0.0049, 0.0053, 0.0057, 0.0000, 0.0013, 0.0072, 0.0365, 0.0000, 0.0060, 0.0423, 0.0027, 0.0014, 0.0036, 0.0177, 0.0042, 0.0188, 0.0000, 0.0138, 0.0034, 0.0048]
For Example 359, Average KL-DV of Tokens Across Perturbations for desp method is: [0.0060, 0.0355, 0.0041, 0.4287, 0.0001, 0.0122, 0.0552, 0.0743, 0.5493, 0.0000, 0.2865, 0.0185, 0.0299, 0.1367, 1.0968, 0.0787, 0.0059, 0.0474, 0.0487, 0.1161, 0.0000, 0.0052, 0.0213, 0.0483, 0.0171, 0.0334, 0.4416, 0.0000, 0.0016, 0.0242, 0.0580, 0.0210]
